DUR,201412
349,2.273743807
350,2.273672551
351,2.273595882
352,2.27351388
353,2.273426623
354,2.27333419
355,2.273236657
356,2.273134101
357,2.273026597
358,2.272914221
359,2.272797047
360,2.272675148
361,2.272548598
362,2.272417469
363,2.272281834
364,2.272141762
365,2.271997326
366,2.271848594
367,2.271695636
368,2.271538522
369,2.271377319
370,2.271212094
371,2.271042916
372,2.270869851
373,2.270692964
374,2.270512321
375,2.270327987
376,2.270140027
377,2.269948504
378,2.269753481
379,2.269555023
380,2.26935319
381,2.269148045
382,2.268939649
383,2.268728063
384,2.268513348
385,2.268295564
386,2.268074769
387,2.267851024
388,2.267624386
389,2.267394914
390,2.267162666
391,2.266927699
392,2.26669007
393,2.266449834
394,2.26620705
395,2.265961771
396,2.265714053
397,2.265463951
398,2.26521152
399,2.264956813
400,2.264699884
401,2.264440786
402,2.264179573
403,2.263916296
404,2.263651009
405,2.263383762
406,2.263114607
407,2.262843595
408,2.262570778
409,2.262296204
410,2.262019925
411,2.261741991
412,2.261462449
413,2.261181351
414,2.260898743
415,2.260614675
416,2.260329196
417,2.260042351
418,2.25975419
419,2.259464759
420,2.259174105
421,2.258882274
422,2.258589314
423,2.258295269
424,2.258000186
425,2.25770411
426,2.257407086
427,2.25710916
428,2.256810374
429,2.256510775
430,2.256210405
431,2.25590931
432,2.255607531
433,2.255305113
434,2.255002098
435,2.25469853
436,2.25439445
437,2.254089901
438,2.253784925
439,2.253479564
440,2.253173859
441,2.252867852
442,2.252561583
443,2.252255094
444,2.251948424
445,2.251641615
446,2.251334707
447,2.251027739
448,2.250720751
449,2.250413783
450,2.250106874
451,2.249800063
452,2.249493389
453,2.24918689
454,2.248880605
455,2.248574573
456,2.248268831
457,2.247963417
458,2.247658368
459,2.247353723
460,2.247049519
461,2.246745792
462,2.24644258
463,2.246139919
464,2.245837846
465,2.245536397
466,2.245235608
467,2.244935516
468,2.244636155
469,2.244337563
470,2.244039774
471,2.243742823
472,2.243446746
473,2.243151577
474,2.242857353
475,2.242564106
476,2.242271872
477,2.241980684
478,2.241690578
479,2.241401587
480,2.241113745
481,2.240827086
482,2.240541642
483,2.240257449
484,2.239974538
485,2.239692943
486,2.239412698
487,2.239133834
488,2.238856384
489,2.238580382
490,2.238305859
491,2.238032848
492,2.23776138
493,2.237491488
494,2.237223204
495,2.23695656
496,2.236691586
497,2.236428315
498,2.236166777
499,2.235907005
500,2.235649029
501,2.235392879
502,2.235138588
503,2.234886185
504,2.234635702
505,2.234387168
506,2.234140614
507,2.23389607
508,2.233653567
509,2.233413134
510,2.233174802
511,2.2329386
512,2.232704557
513,2.232472704
514,2.23224307
515,2.232015684
516,2.231790575
517,2.231567772
518,2.231347306
519,2.231129203
520,2.230913494
521,2.230700207
522,2.230489371
523,2.230281014
524,2.230075164
525,2.22987185
526,2.2296711
527,2.229472943
528,2.229277405
529,2.229084516
530,2.228894303
531,2.228706793
532,2.228522015
533,2.228339996
534,2.228160764
535,2.227984345
536,2.227810768
537,2.227640058
538,2.227472245
539,2.227307353
540,2.227145412
541,2.226986446
542,2.226830483
543,2.226677548
544,2.226527666
545,2.22638086
546,2.226237153
547,2.226096567
548,2.225959123
549,2.225824841
550,2.225693741
551,2.22556584
552,2.225441156
553,2.225319707
554,2.225201508
555,2.225086574
556,2.22497492
557,2.224866559
558,2.224761503
559,2.224659766
560,2.224561357
561,2.224466287
562,2.224374566
563,2.224286203
564,2.224201206
565,2.224119582
566,2.224041337
567,2.223966478
568,2.22389501
569,2.223826937
570,2.223762263
571,2.22370099
572,2.223643122
573,2.223588659
574,2.223537603
575,2.223489953
576,2.22344571
577,2.223404872
578,2.223367437
579,2.223333404
580,2.223302768
581,2.223275526
582,2.223251673
583,2.223231205
584,2.223214116
585,2.223200399
586,2.223190048
587,2.223183055
588,2.223179412
589,2.223179109
590,2.223182139
591,2.22318849
592,2.223198152
593,2.223211114
594,2.223227364
595,2.22324689
596,2.223269679
597,2.223295718
598,2.223324992
599,2.223357487
600,2.223393188
601,2.223432096
602,2.223474278
603,2.223519817
604,2.223568793
605,2.223621287
606,2.223677374
607,2.223737133
608,2.223800638
609,2.223867961
610,2.223939175
611,2.224014351
612,2.224093556
613,2.224176859
614,2.224264325
615,2.22435602
616,2.224452006
617,2.224552346
618,2.224657101
619,2.224766329
620,2.22488009
621,2.224998439
622,2.225121432
623,2.225249125
624,2.225381569
625,2.225518817
626,2.22566092
627,2.225807927
628,2.225959887
629,2.226116847
630,2.226278853
631,2.22644595
632,2.226618183
633,2.226795594
634,2.226978224
635,2.227166116
636,2.227359308
637,2.22755784
638,2.227761749
639,2.227971071
640,2.228185843
641,2.2284061
642,2.228631874
643,2.2288632
644,2.229100109
645,2.229342633
646,2.229590801
647,2.229844642
648,2.230104186
649,2.230369459
650,2.230640489
651,2.230917301
652,2.23119992
653,2.231488371
654,2.231782677
655,2.23208286
656,2.232388943
657,2.232700946
658,2.23301889
659,2.233342794
660,2.233672678
661,2.234008559
662,2.234350455
663,2.234698382
664,2.235052356
665,2.235412393
666,2.235778507
667,2.236150713
668,2.236529023
669,2.23691345
670,2.237304006
671,2.237700703
672,2.238103551
673,2.238512561
674,2.238927742
675,2.239349102
676,2.239776651
677,2.240210396
678,2.240650344
679,2.241096502
680,2.241548877
681,2.242007473
682,2.242472295
683,2.242943349
684,2.243420639
685,2.243904167
686,2.244393936
687,2.24488995
688,2.24539221
689,2.245900718
690,2.246415474
691,2.24693648
692,2.247463735
693,2.24799724
694,2.248536993
695,2.249082993
696,2.249635238
697,2.250193727
698,2.250758457
699,2.251329425
700,2.251906628
701,2.252490062
702,2.253079723
703,2.253675607
704,2.254277708
705,2.254886022
706,2.255500542
707,2.256121264
708,2.25674818
709,2.257381285
710,2.25802057
711,2.25866603
712,2.259317655
713,2.259975438
714,2.260639371
715,2.261309445
716,2.261985652
717,2.262667981
718,2.263356424
719,2.264050971
720,2.26475161
